Store,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
5,2022-09-16,5479,120,1,0,0,0
5,2022-09-17,6639,180,1,0,0,1
5,2022-09-18,7953,193,1,1,0,0
5,2022-09-19,5665,140,1,0,0,1
5,2022-09-20,5665,102,1,0,0,1
5,2022-09-21,4928,116,1,0,0,1
5,2022-09-22,6769,154,1,0,0,0
5,2022-09-23,6189,142,1,0,0,0
5,2022-09-24,7140,172,1,0,0,0
5,2022-09-25,8517,225,1,1,0,0
5,2022-09-26,6315,105,1,0,0,0
5,2022-09-27,3974,140,1,0,0,0
5,2022-09-28,5058,108,1,0,0,0
5,2022-09-29,5533,178,1,0,0,0
5,2022-09-30,6677,146,1,1,0,0
5,2022-10-01,7092,178,1,0,0,0
5,2022-10-02,7361,177,1,0,0,0
5,2022-10-03,6726,170,1,0,0,0
5,2022-10-04,5418,145,1,0,0,0
5,2022-10-05,5490,141,1,0,0,0
5,2022-10-06,5580,162,1,0,0,0
5,2022-10-07,5684,145,1,0,0,0
5,2022-10-08,6674,167,1,0,0,0
5,2022-10-09,6756,160,1,0,0,0
5,2022-10-10,0,0,0,0,0,0
5,2022-10-11,7338,183,1,1,0,0
5,2022-10-12,8083,178,1,1,0,0
5,2022-10-13,5015,98,1,0,0,0
5,2022-10-14,5955,162,1,0,0,0
5,2022-10-15,9000,211,1,1,0,0
5,2022-10-16,9000,223,1,1,0,1
5,2022-10-17,5375,122,1,0,0,0
5,2022-10-18,5460,119,1,0,0,0
5,2022-10-19,0,0,0,0,0,1
5,2022-10-20,0,0,0,0,0,0
5,2022-10-21,5280,173,1,0,0,0
5,2022-10-22,7162,222,1,0,0,0
5,2022-10-23,6212,154,1,0,0,0
5,2022-10-24,4781,104,1,0,0,0
5,2022-10-25,5337,115,1,0,0,0
5,2022-10-26,6214,179,1,0,0,0
5,2022-10-27,5634,140,1,0,0,0
5,2022-10-28,0,0,0,0,0,0
5,2022-10-29,6611,143,1,0,0,0
5,2022-10-30,6184,161,1,0,0,0
5,2022-10-31,5621,126,1,0,0,0
5,2022-11-01,0,0,0,0,0,0
5,2022-11-02,5698,127,1,0,0,0
5,2022-11-03,6013,153,1,0,0,1
5,2022-11-04,5146,134,1,0,0,1
5,2022-11-05,6858,179,1,0,0,0
5,2022-11-06,8191,217,1,1,0,0
5,2022-11-07,5724,117,1,0,0,0
5,2022-11-08,4856,102,1,0,0,0
5,2022-11-09,5180,125,1,0,0,0
5,2022-11-10,5384,110,1,0,0,0
5,2022-11-11,5706,132,1,0,0,0
5,2022-11-12,7866,188,1,0,0,1
5,2022-11-13,7254,174,1,0,0,0
5,2022-11-14,4996,105,1,0,0,0
5,2022-11-15,5382,156,1,0,0,0
5,2022-11-16,5776,134,1,0,0,0
5,2022-11-17,6271,139,1,0,0,0
5,2022-11-18,5177,123,1,0,0,0
5,2022-11-19,6707,152,1,0,0,1
5,2022-11-20,5966,159,1,0,0,0
5,2022-11-21,5337,176,1,0,0,0
5,2022-11-22,0,0,0,0,0,0
5,2022-11-23,5020,110,1,0,0,0
5,2022-11-24,4930,143,1,0,0,0
5,2022-11-25,5438,131,1,0,0,0
5,2022-11-26,7276,189,1,0,0,0
5,2022-11-27,7657,228,1,1,0,0
5,2022-11-28,5239,109,1,0,0,0
5,2022-11-29,5491,131,1,0,0,1
5,2022-11-30,6271,149,1,0,0,1
5,2022-12-01,6275,161,1,0,0,0
5,2022-12-02,5486,110,1,0,0,0
5,2022-12-03,0,0,0,1,0,0
5,2022-12-04,9000,238,1,0,0,0
5,2022-12-05,6371,154,1,0,0,0
5,2022-12-06,6015,169,1,0,0,0
5,2022-12-07,5741,89,1,0,0,0
5,2022-12-08,6139,131,1,0,0,0
5,2022-12-09,6665,180,1,0,0,0
5,2022-12-10,8139,183,1,0,0,0
5,2022-12-11,9000,177,1,1,0,1
5,2022-12-12,6544,163,1,0,0,0
5,2022-12-13,6067,129,1,0,0,0
5,2022-12-14,9000,213,1,1,0,0
5,2022-12-15,5545,177,1,0,0,0
5,2022-12-16,6794,167,1,0,0,0
5,2022-12-17,7180,158,1,0,0,0
5,2022-12-18,7744,204,1,0,0,0
5,2022-12-19,6300,181,1,0,0,0
5,2022-12-20,7527,153,1,0,0,0
5,2022-12-21,7464,182,1,0,0,0
5,2022-12-22,5940,147,1,0,0,0
5,2022-12-23,6203,148,1,0,0,0
5,2022-12-24,9000,213,1,1,0,0
5,2022-12-25,7728,166,1,0,a,0
5,2022-12-26,6429,169,1,0,0,0
5,2022-12-27,5869,169,1,0,0,0
5,2022-12-28,7785,228,1,1,0,0
5,2022-12-29,6540,181,1,0,0,0
5,2022-12-30,6673,179,1,0,0,0
5,2022-12-31,7874,171,1,0,0,0
5,2023-01-01,7822,179,1,0,a,0
5,2023-01-02,6748,159,1,0,0,0
5,2023-01-03,6210,156,1,0,0,0
5,2023-01-04,6437,170,1,0,0,0
5,2023-01-05,6826,185,1,0,0,0
5,2023-01-06,5944,165,1,0,0,0
5,2023-01-07,8522,230,1,0,0,1
5,2023-01-08,9000,231,1,1,0,0
5,2023-01-09,6084,167,1,0,0,0
5,2023-01-10,6528,193,1,0,0,0
5,2023-01-11,6648,172,1,0,0,0
5,2023-01-12,8763,211,1,1,0,0
5,2023-01-13,5050,82,1,0,0,0
5,2023-01-14,6864,172,1,0,0,1
5,2023-01-15,7916,187,1,0,0,0
5,2023-01-16,6348,161,1,0,0,1
5,2023-01-17,7307,165,1,1,0,0
5,2023-01-18,6497,145,1,0,0,1
5,2023-01-19,6333,155,1,0,0,0
5,2023-01-20,5777,155,1,0,0,0
5,2023-01-21,8643,215,1,0,0,0
5,2023-01-22,7725,195,1,0,0,0
5,2023-01-23,4669,110,1,0,0,0
5,2023-01-24,6582,145,1,0,0,1
5,2023-01-25,7011,197,1,0,0,0
5,2023-01-26,5397,110,1,0,0,0
5,2023-01-27,6169,167,1,0,0,0
5,2023-01-28,8431,198,1,0,0,0
5,2023-01-29,9000,245,1,0,0,0
5,2023-01-30,5628,124,1,0,0,0
5,2023-01-31,5415,121,1,0,0,1
5,2023-02-01,6243,185,1,1,0,0
5,2023-02-02,4882,152,1,0,0,0
5,2023-02-03,5686,147,1,0,0,0
5,2023-02-04,7163,193,1,0,0,0
5,2023-02-05,5405,118,1,0,0,1
5,2023-02-06,5179,149,1,0,0,1
5,2023-02-07,5795,173,1,1,0,0
5,2023-02-08,4885,156,1,0,0,0
5,2023-02-09,5443,143,1,0,0,0
5,2023-02-10,4795,100,1,0,0,0
5,2023-02-11,9000,190,1,1,0,1
5,2023-02-12,9000,210,1,1,0,0
5,2023-02-13,7069,168,1,1,0,0
5,2023-02-14,8252,227,1,1,0,0
5,2023-02-15,5080,155,1,0,0,0
5,2023-02-16,5634,120,1,0,0,0
5,2023-02-17,5727,165,1,0,0,1
5,2023-02-18,7400,177,1,0,0,0
5,2023-02-19,6451,157,1,0,0,0
5,2023-02-20,5582,164,1,0,0,0
5,2023-02-21,0,0,0,1,0,1
5,2023-02-22,5905,174,1,0,0,0
5,2023-02-23,6502,143,1,0,0,0
5,2023-02-24,5008,97,1,0,0,0
5,2023-02-25,6034,160,1,0,0,0
5,2023-02-26,6077,134,1,0,0,0
5,2023-02-27,5670,128,1,0,0,0
5,2023-02-28,4411,86,1,0,0,0
5,2023-03-01,5961,104,1,0,0,0
5,2023-03-02,5516,169,1,0,0,0
5,2023-03-03,5796,138,1,0,0,1
5,2023-03-04,5941,155,1,0,0,1
5,2023-03-05,6078,146,1,0,0,0
5,2023-03-06,4869,96,1,0,0,0
5,2023-03-07,0,0,0,0,0,0
5,2023-03-08,5584,129,1,0,0,0
5,2023-03-09,5593,166,1,0,0,0
5,2023-03-10,6446,146,1,1,0,0
5,2023-03-11,6940,178,1,0,0,0
5,2023-03-12,5993,155,1,0,0,0
5,2023-03-13,6901,196,1,1,0,0
5,2023-03-14,4650,114,1,0,0,0
5,2023-03-15,0,0,0,0,0,0
5,2023-03-16,5600,124,1,0,0,0
5,2023-03-17,4574,140,1,0,0,0
5,2023-03-18,8889,239,1,1,0,0
5,2023-03-19,7584,184,1,0,0,0
5,2023-03-20,7430,166,1,1,0,0
5,2023-03-21,5378,107,1,0,0,0
5,2023-03-22,5193,117,1,0,0,0
5,2023-03-23,5636,134,1,0,0,0
5,2023-03-24,7074,203,1,1,0,0
5,2023-03-25,7406,186,1,0,0,0
5,2023-03-26,7695,230,1,0,0,0
5,2023-03-27,5682,152,1,0,0,0
5,2023-03-28,6066,137,1,0,0,1
5,2023-03-29,6714,170,1,0,0,0
5,2023-03-30,5713,126,1,0,0,0
5,2023-03-31,6214,167,1,0,0,1
5,2023-04-01,7363,138,1,0,0,0
5,2023-04-02,6309,180,1,0,0,0
5,2023-04-03,5189,125,1,0,0,0
5,2023-04-04,5845,140,1,0,0,0
5,2023-04-05,5334,135,1,0,0,0
5,2023-04-06,5553,175,1,0,0,0
5,2023-04-07,5979,163,1,0,0,0
5,2023-04-08,7422,162,1,0,0,0
5,2023-04-09,6614,189,1,0,0,0
5,2023-04-10,5617,121,1,0,a,0
5,2023-04-11,5039,132,1,0,a,0
5,2023-04-12,5955,164,1,0,a,1
5,2023-04-13,5032,117,1,0,a,0
5,2023-04-14,6599,202,1,1,a,0
5,2023-04-15,6163,160,1,0,a,0
5,2023-04-16,7219,204,1,0,0,0
5,2023-04-17,5138,102,1,0,0,0
5,2023-04-18,4911,142,1,0,0,1
5,2023-04-19,4739,141,1,0,0,0
5,2023-04-20,5529,153,1,0,0,0
5,2023-04-21,6264,146,1,0,0,0
5,2023-04-22,5752,132,1,0,0,0
5,2023-04-23,6982,174,1,0,0,0
5,2023-04-24,5362,144,1,0,0,0
5,2023-04-25,6661,183,1,0,0,0
5,2023-04-26,5697,150,1,0,0,0
5,2023-04-27,4594,113,1,0,0,0
5,2023-04-28,4830,104,1,0,0,0
5,2023-04-29,7307,190,1,0,0,0
5,2023-04-30,8824,172,1,1,0,0
5,2023-05-01,5452,141,1,0,0,0
5,2023-05-02,5517,107,1,0,0,0
5,2023-05-03,5210,139,1,0,0,1
5,2023-05-04,5118,136,1,0,0,0
5,2023-05-05,6063,174,1,0,0,0
5,2023-05-06,6335,175,1,0,0,0
5,2023-05-07,6303,175,1,0,0,0
5,2023-05-08,6080,141,1,0,0,0
5,2023-05-09,7081,213,1,1,0,0
5,2023-05-10,5510,107,1,0,0,0
5,2023-05-11,5500,153,1,0,0,0
5,2023-05-12,5390,149,1,0,0,0
5,2023-05-13,5894,138,1,0,0,0
5,2023-05-14,6118,144,1,0,0,0
5,2023-05-15,5838,114,1,0,0,0
5,2023-05-16,4476,96,1,0,0,0
5,2023-05-17,6196,134,1,0,0,0
5,2023-05-18,5746,174,1,0,0,0
5,2023-05-19,5853,158,1,0,0,0
5,2023-05-20,6775,160,1,0,0,1
5,2023-05-21,7905,169,1,0,0,0
5,2023-05-22,5610,121,1,0,0,0
5,2023-05-23,5505,146,1,0,0,0
5,2023-05-24,5904,136,1,0,0,1
5,2023-05-25,5745,167,1,0,0,1
5,2023-05-26,5024,125,1,0,0,0
5,2023-05-27,6313,123,1,0,0,0
5,2023-05-28,7164,189,1,0,0,0
5,2023-05-29,4530,118,1,0,0,0
5,2023-05-30,5441,126,1,0,0,0
5,2023-05-31,6576,181,1,0,0,0
5,2023-06-01,4875,99,1,0,0,0
5,2023-06-02,4132,92,1,0,0,1
5,2023-06-03,5494,149,1,0,0,1
5,2023-06-04,5708,141,1,0,0,1
5,2023-06-05,5877,142,1,1,0,0
5,2023-06-06,5422,126,1,0,0,0
5,2023-06-07,4772,81,1,0,0,0
5,2023-06-08,5535,165,1,0,0,0
5,2023-06-09,4881,77,1,0,0,1
5,2023-06-10,6702,162,1,0,0,0
5,2023-06-11,7386,157,1,0,0,0
5,2023-06-12,3852,93,1,0,0,0
5,2023-06-13,4579,112,1,0,0,0
5,2023-06-14,5592,123,1,0,0,0
5,2023-06-15,5323,129,1,0,0,0
5,2023-06-16,5344,152,1,0,0,0
5,2023-06-17,5561,144,1,0,0,0
5,2023-06-18,0,0,0,0,0,1
5,2023-06-19,5762,152,1,0,0,0
5,2023-06-20,4819,128,1,0,0,1
5,2023-06-21,5441,112,1,0,0,1
5,2023-06-22,4792,125,1,0,0,0
5,2023-06-23,3158,95,1,0,0,0
5,2023-06-24,5751,141,1,0,0,0
5,2023-06-25,6009,132,1,0,0,0
5,2023-06-26,6092,176,1,1,0,1
5,2023-06-27,4995,149,1,0,0,0
5,2023-06-28,4720,120,1,0,0,0
5,2023-06-29,4860,137,1,0,0,0
5,2023-06-30,6772,160,1,1,0,1
5,2023-07-01,6346,172,1,1,0,0
5,2023-07-02,6019,131,1,0,0,1
5,2023-07-03,5101,123,1,0,0,0
5,2023-07-04,5222,145,1,0,0,1
5,2023-07-05,5008,126,1,0,0,0
5,2023-07-06,5361,101,1,1,0,0
5,2023-07-07,5166,133,1,1,0,0
5,2023-07-08,7420,189,1,1,0,0
5,2023-07-09,6359,139,1,0,0,0
5,2023-07-10,4838,71,1,0,0,0
5,2023-07-11,4389,141,1,0,0,0
5,2023-07-12,4968,108,1,0,0,0
5,2023-07-13,5087,119,1,0,0,0
5,2023-07-14,4712,100,1,0,0,0
5,2023-07-15,6083,118,1,0,0,0
5,2023-07-16,6558,164,1,0,0,0
5,2023-07-17,6116,141,1,0,0,0
5,2023-07-18,3882,92,1,0,0,1
5,2023-07-19,0,0,0,0,0,0
5,2023-07-20,0,0,0,0,0,0
5,2023-07-21,5027,155,1,0,0,0
5,2023-07-22,5096,146,1,0,0,0
5,2023-07-23,8280,219,1,1,0,0
5,2023-07-24,4786,107,1,0,0,0
5,2023-07-25,5112,109,1,0,0,1
5,2023-07-26,4639,159,1,0,0,1
5,2023-07-27,4062,100,1,0,0,1
5,2023-07-28,4830,116,1,0,0,0
5,2023-07-29,6137,140,1,0,0,0
5,2023-07-30,5959,158,1,0,0,0
5,2023-07-31,4815,126,1,0,0,0
5,2023-08-01,5591,140,1,0,0,0
5,2023-08-02,0,0,0,0,0,0
5,2023-08-03,5184,90,1,0,0,0
5,2023-08-04,0,0,0,0,0,0
5,2023-08-05,5697,157,1,0,0,0
5,2023-08-06,6711,160,1,0,0,0
5,2023-08-07,5392,135,1,0,0,0
5,2023-08-08,4324,85,1,0,0,0
5,2023-08-09,4704,171,1,0,0,1
5,2023-08-10,3998,144,1,0,0,0
5,2023-08-11,5262,156,1,0,0,0
5,2023-08-12,6217,147,1,0,0,0
5,2023-08-13,6707,162,1,1,0,0
5,2023-08-14,4465,135,1,0,0,0
5,2023-08-15,5294,121,1,0,0,0
5,2023-08-16,4258,104,1,0,0,0
5,2023-08-17,4685,145,1,0,0,0
5,2023-08-18,5388,142,1,0,0,0
5,2023-08-19,6300,157,1,0,0,0
5,2023-08-20,5227,146,1,0,0,0
5,2023-08-21,5414,97,1,0,0,0
5,2023-08-22,5205,133,1,0,0,0
5,2023-08-23,5586,139,1,0,0,0
5,2023-08-24,5030,126,1,0,0,1
5,2023-08-25,4799,125,1,0,0,0
5,2023-08-26,0,0,0,0,0,0
5,2023-08-27,6554,201,1,0,0,0
5,2023-08-28,5243,143,1,0,0,0
5,2023-08-29,5817,161,1,0,0,1
5,2023-08-30,4863,107,1,0,0,0
5,2023-08-31,5998,163,1,1,0,0
5,2023-09-01,6006,171,1,0,0,0
5,2023-09-02,6537,162,1,0,0,0
5,2023-09-03,6802,206,1,0,0,0
5,2023-09-04,7281,213,1,1,0,0
5,2023-09-05,5724,84,1,0,0,0
5,2023-09-06,0,0,0,0,0,0
5,2023-09-07,5662,116,1,0,0,0
5,2023-09-08,4693,136,1,0,0,0
5,2023-09-09,8850,178,1,1,0,0
5,2023-09-10,8334,219,1,1,0,0
5,2023-09-11,4287,118,1,0,0,0
5,2023-09-12,4962,123,1,0,0,0
5,2023-09-13,6138,182,1,1,0,0
5,2023-09-14,6102,117,1,1,0,0
5,2023-09-15,4303,120,1,0,0,0
5,2023-09-16,6829,156,1,0,0,0
5,2023-09-17,6110,140,1,0,0,0
5,2023-09-18,5055,150,1,0,0,0
5,2023-09-19,5490,130,1,1,0,0
5,2023-09-20,5379,155,1,0,0,0
5,2023-09-21,5681,110,1,0,0,1
5,2023-09-22,4594,89,1,0,0,1
5,2023-09-23,5854,160,1,0,0,0
5,2023-09-24,7913,198,1,1,0,0
5,2023-09-25,0,0,0,0,0,0
5,2023-09-26,5025,92,1,0,0,0
5,2023-09-27,6497,143,1,0,0,0
5,2023-09-28,5800,119,1,1,0,0
5,2023-09-29,4567,121,1,0,0,0
5,2023-09-30,8975,233,1,1,0,0
5,2023-10-01,6806,183,1,0,0,0
5,2023-10-02,5856,175,1,0,0,0
5,2023-10-03,5151,141,1,0,0,1
5,2023-10-04,3887,136,1,0,0,0
5,2023-10-05,6962,189,1,1,0,0
5,2023-10-06,5747,118,1,0,0,0
5,2023-10-07,6535,163,1,0,0,0
5,2023-10-08,9000,224,1,1,0,0
5,2023-10-09,6301,151,1,1,0,0
5,2023-10-10,5347,150,1,0,0,0
5,2023-10-11,5731,142,1,0,0,0
5,2023-10-12,7062,149,1,1,0,0
5,2023-10-13,5454,172,1,0,0,1
5,2023-10-14,7086,187,1,0,0,0
5,2023-10-15,6175,163,1,0,0,0
5,2023-10-16,5558,138,1,0,0,0
5,2023-10-17,6510,171,1,0,0,0
5,2023-10-18,6338,139,1,0,0,1
5,2023-10-19,5475,133,1,0,0,0
5,2023-10-20,6004,137,1,0,0,0
5,2023-10-21,7175,167,1,0,0,0
5,2023-10-22,7390,207,1,0,0,1
5,2023-10-23,5509,155,1,0,0,0
5,2023-10-24,5356,113,1,0,0,0
5,2023-10-25,0,0,0,0,0,1
5,2023-10-26,7080,168,1,0,0,0
5,2023-10-27,5069,165,1,0,0,0
5,2023-10-28,6842,180,1,0,0,1
5,2023-10-29,8226,238,1,1,0,0
5,2023-10-30,7769,217,1,1,0,0
5,2023-10-31,6186,161,1,0,0,1
5,2023-11-01,6536,177,1,0,0,0
5,2023-11-02,5893,101,1,1,0,0
5,2023-11-03,4888,154,1,0,0,0
5,2023-11-04,6161,166,1,0,0,0
5,2023-11-05,5626,145,1,0,0,0
5,2023-11-06,5532,140,1,0,0,0
5,2023-11-07,6333,162,1,1,0,0
5,2023-11-08,4707,136,1,0,0,1
5,2023-11-09,6146,153,1,1,0,0
5,2023-11-10,6655,166,1,0,0,0
5,2023-11-11,4961,98,1,0,0,0
5,2023-11-12,5416,142,1,0,0,0
5,2023-11-13,0,0,0,0,0,0
5,2023-11-14,5559,126,1,0,0,0
5,2023-11-15,6693,173,1,0,0,0
5,2023-11-16,5331,144,1,0,0,0
5,2023-11-17,5628,133,1,0,0,0
5,2023-11-18,6718,204,1,0,0,0
5,2023-11-19,6090,156,1,0,0,1
5,2023-11-20,6678,195,1,0,0,0
5,2023-11-21,5001,130,1,0,0,1
5,2023-11-22,6178,163,1,0,0,0
5,2023-11-23,7177,176,1,1,0,0
5,2023-11-24,5940,133,1,0,0,0
5,2023-11-25,5669,140,1,0,0,0
5,2023-11-26,5326,141,1,0,0,0
5,2023-11-27,5495,165,1,0,0,0
5,2023-11-28,6605,157,1,0,0,0
5,2023-11-29,6024,161,1,0,0,0
5,2023-11-30,5003,115,1,0,0,0
5,2023-12-01,7250,188,1,0,0,1
5,2023-12-02,8155,192,1,1,0,0
5,2023-12-03,8338,226,1,0,0,0
5,2023-12-04,6797,187,1,0,0,0
5,2023-12-05,9000,242,1,1,0,0
5,2023-12-06,7322,172,1,1,0,0
5,2023-12-07,6817,188,1,0,0,0
5,2023-12-08,7036,180,1,0,0,0
5,2023-12-09,6933,191,1,0,0,0
5,2023-12-10,9000,220,1,1,0,1
5,2023-12-11,5166,115,1,0,0,0
5,2023-12-12,5724,144,1,0,0,1
5,2023-12-13,6040,170,1,0,0,0
5,2023-12-14,5550,111,1,0,0,1
5,2023-12-15,6671,169,1,0,0,0
5,2023-12-16,8278,190,1,0,0,0
5,2023-12-17,8219,186,1,0,0,0
5,2023-12-18,6424,143,1,0,0,0
5,2023-12-19,5205,136,1,0,0,0
5,2023-12-20,6720,168,1,0,0,1
5,2023-12-21,6183,174,1,0,0,0
5,2023-12-22,6714,173,1,0,0,0
5,2023-12-23,8181,176,1,0,0,0
5,2023-12-24,8406,213,1,0,0,1
5,2023-12-25,6129,149,1,0,a,0
5,2023-12-26,6045,168,1,0,0,0
5,2023-12-27,5904,162,1,0,0,0
5,2023-12-28,6314,140,1,0,0,1
5,2023-12-29,5993,113,1,0,0,0
5,2023-12-30,8581,189,1,0,0,0
5,2023-12-31,7857,183,1,0,0,1
